,strategy,equal_weight,acwi_only
2014-11-10,-0.0027313124761049754,-0.005785960160239134,0.0021885065361355593
2014-11-11,0.0045086107773348195,0.004467540625533728,0.003359754636786061
2014-11-12,-0.0027379474487302683,-0.0019150420941032031,-0.0031807411564818144
2014-11-13,0.0012766338614669441,0.0009665269537078025,0.0015112959560679151
2014-11-14,0.005253954890259114,0.006987781517220681,0.0013417770676107388
2014-11-17,-0.0017192809878920103,-0.0017147431239781241,-0.0015073959760685263
2014-11-18,0.00675676084146191,0.004358729669850736,0.007380285393186803
2014-11-19,-0.0030120627660060106,-0.004016519047975425,-0.0016652128077921935
2014-11-20,0.0010653811207236524,0.0029779793376615016,-0.0006672763385301428
2014-11-21,0.007151077351855337,0.003712660137504542,0.008678298236005633
