decision_date,signal_date,application_date,eligible_assets,bsv_floor,regime,acwi_power_mode,gld_phoenix_sleeve,turnover,ACWI,AGG,GLD,BSV
2012-01-06,2012-01-05,2012-01-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.3375,0.1875,0.2875,0.1875
2012-01-13,2012-01-12,2012-01-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.425,0.125,0.325,0.125
2012-01-20,2012-01-19,2012-01-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.5125,0.0625,0.36250000000000004,0.0625
2012-01-27,2012-01-26,2012-01-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.6,0.0,0.4,0.0
2012-02-03,2012-02-02,2012-02-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2012-02-10,2012-02-09,2012-02-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.725,0.0,0.275,0.0
2012-02-17,2012-02-16,2012-02-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.15000000000000013,0.8,0.0,0.19999999999999996,0.0
2012-02-24,2012-02-23,2012-02-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.7,0.0,0.30000000000000004,0.0
2012-03-02,2012-03-01,2012-03-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.825,0.0,0.17500000000000004,0.0
2012-03-09,2012-03-08,2012-03-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.15000000000000013,0.9,0.0,0.09999999999999998,0.0
2012-03-16,2012-03-15,2012-03-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-03-23,2012-03-22,2012-03-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-03-30,2012-03-29,2012-04-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-04-06,2012-04-05,2012-04-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-04-13,2012-04-12,2012-04-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-04-20,2012-04-19,2012-04-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-04-27,2012-04-26,2012-04-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-05-04,2012-05-03,2012-05-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-05-11,2012-05-10,2012-05-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2012-05-18,2012-05-17,2012-05-21,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999994,0.7750000000000001,0.04464285714285715,0.10892857142857142,0.07142857142857145
2012-05-25,2012-05-24,2012-05-29,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25,0.65,0.08928571428571427,0.11785714285714281,0.14285714285714282
2012-06-01,2012-05-31,2012-06-04,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999997,0.525,0.1339285714285714,0.12678571428571425,0.21428571428571425
2012-06-08,2012-06-07,2012-06-11,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.2500000000000001,0.4000000000000001,0.17857142857142858,0.1357142857142857,0.28571428571428575
2012-06-15,2012-06-14,2012-06-18,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25000000000000006,0.275,0.2232142857142857,0.14464285714285713,0.3571428571428572
2012-06-22,2012-06-21,2012-06-25,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.15,0.2,0.25,0.15,0.4
2012-06-29,2012-06-28,2012-07-02,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.0,0.2,0.25,0.15,0.4
2012-07-06,2012-07-05,2012-07-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.29615384615384616,0.20192307692307693,0.17884615384615385,0.3230769230769231
2012-07-13,2012-07-12,2012-07-16,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25,0.2,0.25,0.15,0.4
2012-07-20,2012-07-19,2012-07-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.24999999999999997,0.3153846153846154,0.20192307692307693,0.1596153846153846,0.3230769230769231
2012-07-27,2012-07-26,2012-07-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.40695970695970696,0.15384615384615385,0.19304029304029305,0.24615384615384617
2012-08-03,2012-08-02,2012-08-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.24999999999999992,0.49853479853479843,0.10576923076923075,0.22646520146520144,0.1692307692307692
2012-08-10,2012-08-09,2012-08-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.2500000000000001,0.6235347985347985,0.06191291242172165,0.21549162916872514,0.09906065987475465
2012-08-17,2012-08-16,2012-08-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.7485347985347985,0.018056594074212548,0.2045180568722488,0.02889055051874008
2012-08-24,2012-08-23,2012-08-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.10293040293040298,0.8,0.0,0.19999999999999996,0.0
2012-08-31,2012-08-30,2012-09-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2012-09-07,2012-09-06,2012-09-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2012-09-14,2012-09-13,2012-09-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.7,0.0,0.30000000000000004,0.0
2012-09-21,2012-09-20,2012-09-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2012-09-28,2012-09-27,2012-10-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.5,0.0,0.5,0.0
2012-10-05,2012-10-04,2012-10-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2012-10-12,2012-10-11,2012-10-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2012-10-19,2012-10-18,2012-10-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2012-10-26,2012-10-25,2012-10-31,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2012-11-02,2012-11-01,2012-11-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2012-11-09,2012-11-08,2012-11-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2012-11-16,2012-11-15,2012-11-19,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25000000000000006,0.475,0.03571428571428572,0.4535714285714286,0.03571428571428572
2012-11-23,2012-11-21,2012-11-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.14285714285714285,0.5,0.0,0.5,0.0
2012-11-30,2012-11-29,2012-12-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.625,0.0,0.375,0.0
2012-12-07,2012-12-06,2012-12-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.75,0.0,0.25,0.0
2012-12-14,2012-12-13,2012-12-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.10000000000000009,0.8,0.0,0.19999999999999996,0.0
2012-12-21,2012-12-20,2012-12-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2012-12-28,2012-12-27,2012-12-31,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2013-01-04,2013-01-03,2013-01-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2013-01-11,2013-01-10,2013-01-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2013-01-18,2013-01-17,2013-01-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2013-01-25,2013-01-24,2013-01-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2013-02-01,2013-01-31,2013-02-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2013-02-08,2013-02-07,2013-02-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2013-02-15,2013-02-14,2013-02-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2013-02-22,2013-02-21,2013-02-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2013-03-01,2013-02-28,2013-03-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-03-08,2013-03-07,2013-03-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-03-15,2013-03-14,2013-03-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-03-22,2013-03-21,2013-03-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-03-29,2013-03-28,2013-04-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-04-05,2013-04-04,2013-04-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-04-12,2013-04-11,2013-04-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-04-19,2013-04-18,2013-04-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-04-26,2013-04-25,2013-04-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-05-03,2013-05-02,2013-05-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-05-10,2013-05-09,2013-05-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-05-17,2013-05-16,2013-05-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-05-24,2013-05-23,2013-05-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-05-31,2013-05-30,2013-06-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-06-07,2013-06-06,2013-06-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-06-14,2013-06-13,2013-06-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-06-21,2013-06-20,2013-06-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-06-28,2013-06-27,2013-07-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-07-05,2013-07-03,2013-07-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-07-12,2013-07-11,2013-07-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-07-19,2013-07-18,2013-07-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-07-26,2013-07-25,2013-07-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-08-02,2013-08-01,2013-08-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-08-09,2013-08-08,2013-08-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-08-16,2013-08-15,2013-08-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-08-23,2013-08-22,2013-08-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-08-30,2013-08-29,2013-09-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2013-09-06,2013-09-05,2013-09-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2013-09-13,2013-09-12,2013-09-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-09-20,2013-09-19,2013-09-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-09-27,2013-09-26,2013-09-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2013-10-04,2013-10-03,2013-10-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2013-10-11,2013-10-10,2013-10-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2013-10-18,2013-10-17,2013-10-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-10-25,2013-10-24,2013-10-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-11-01,2013-10-31,2013-11-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-11-08,2013-11-07,2013-11-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-11-15,2013-11-14,2013-11-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-11-22,2013-11-21,2013-11-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-11-29,2013-11-27,2013-12-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-12-06,2013-12-05,2013-12-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-12-13,2013-12-12,2013-12-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-12-20,2013-12-19,2013-12-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2013-12-27,2013-12-26,2013-12-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-01-03,2014-01-02,2014-01-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-01-10,2014-01-09,2014-01-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-01-17,2014-01-16,2014-01-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-01-24,2014-01-23,2014-01-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-01-31,2014-01-30,2014-02-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-02-07,2014-02-06,2014-02-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-02-14,2014-02-13,2014-02-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-02-21,2014-02-20,2014-02-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2014-02-28,2014-02-27,2014-03-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2014-03-07,2014-03-06,2014-03-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2014-03-14,2014-03-13,2014-03-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.7,0.0,0.30000000000000004,0.0
2014-03-21,2014-03-20,2014-03-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.8,0.0,0.19999999999999996,0.0
2014-03-28,2014-03-27,2014-03-31,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2014-04-04,2014-04-03,2014-04-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2014-04-11,2014-04-10,2014-04-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2014-04-18,2014-04-17,2014-04-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2014-04-25,2014-04-24,2014-04-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2014-05-02,2014-05-01,2014-05-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-05-09,2014-05-08,2014-05-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-05-16,2014-05-15,2014-05-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-05-23,2014-05-22,2014-05-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-05-30,2014-05-29,2014-06-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-06-06,2014-06-05,2014-06-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-06-13,2014-06-12,2014-06-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-06-20,2014-06-19,2014-06-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-06-27,2014-06-26,2014-06-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2014-07-04,2014-07-03,2014-07-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2014-07-11,2014-07-10,2014-07-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2014-07-18,2014-07-17,2014-07-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2014-07-25,2014-07-24,2014-07-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2014-08-01,2014-07-31,2014-08-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-08-08,2014-08-07,2014-08-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2014-08-15,2014-08-14,2014-08-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2014-08-22,2014-08-21,2014-08-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-08-29,2014-08-28,2014-09-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2014-09-05,2014-09-04,2014-09-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2014-09-12,2014-09-11,2014-09-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-09-19,2014-09-18,2014-09-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-09-26,2014-09-25,2014-09-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-10-03,2014-10-02,2014-10-06,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999994,0.7750000000000001,0.04464285714285715,0.10892857142857142,0.07142857142857145
2014-10-10,2014-10-09,2014-10-13,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25,0.65,0.08928571428571427,0.11785714285714281,0.14285714285714282
2014-10-17,2014-10-16,2014-10-20,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999997,0.525,0.1339285714285714,0.12678571428571425,0.21428571428571425
2014-10-24,2014-10-23,2014-10-27,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.2500000000000001,0.4000000000000001,0.17857142857142858,0.1357142857142857,0.28571428571428575
2014-10-31,2014-10-30,2014-11-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.5076923076923078,0.1304945054945055,0.153021978021978,0.20879120879120883
2014-11-07,2014-11-06,2014-11-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.24999999999999994,0.6153846153846154,0.08241758241758242,0.1703296703296703,0.1318681318681319
2014-11-14,2014-11-13,2014-11-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.7403846153846154,0.04622067122067122,0.13944163944163943,0.07395307395307396
2014-11-21,2014-11-20,2014-11-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.8653846153846154,0.010023760023760021,0.10855360855360853,0.016038016038016037
2014-11-28,2014-11-26,2014-12-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0692307692307692,0.9,0.0,0.09999999999999998,0.0
2014-12-05,2014-12-04,2014-12-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2014-12-12,2014-12-11,2014-12-15,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999994,0.7750000000000001,0.04464285714285715,0.10892857142857142,0.07142857142857145
2014-12-19,2014-12-18,2014-12-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.23214285714285704,0.8,0.0,0.19999999999999996,0.0
2014-12-26,2014-12-24,2014-12-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2015-01-02,2014-12-31,2015-01-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-01-09,2015-01-08,2015-01-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-01-16,2015-01-15,2015-01-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2015-01-23,2015-01-22,2015-01-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.675,0.0,0.32499999999999996,0.0
2015-01-30,2015-01-29,2015-02-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.04999999999999982,0.7,0.0,0.30000000000000004,0.0
2015-02-06,2015-02-05,2015-02-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.8,0.0,0.19999999999999996,0.0
2015-02-13,2015-02-12,2015-02-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2015-02-20,2015-02-19,2015-02-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2015-02-27,2015-02-26,2015-03-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-03-06,2015-03-05,2015-03-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-03-13,2015-03-12,2015-03-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-03-20,2015-03-19,2015-03-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-03-27,2015-03-26,2015-03-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2015-04-03,2015-04-02,2015-04-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2015-04-10,2015-04-09,2015-04-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-04-17,2015-04-16,2015-04-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
